Timestamp,Total final consumption / Mean values [W],temperature_2m (°C),Is_Daylight,Lights,Month,Day Type,Hour,Avg Peak Consumption (W),Avg Low Consumption (W),Max Peak Consumption (W),Min Avg Low Consumption (W),Date,Percentage Increase,Active,Sleep,light_amount,Kitchen,fridge_max,Fridge_E,activity_intensity,LCD_TV,Games_Console,Cell_Phone,Washing_machine,Computer_desk,heating,Unknown
2019-01-19 12:00:00,1318.0,18.0,1,0.0,1,Weekend,12,2714.760506470405,0.0,2714.760506470405,0.0,2019-01-19,136.62477558348294,1,0,0.0,0.0,476.1021481958763,348.09241741722644,4.165533825749425,25.0,5,0,0.0,10.0,0.0,929.9075825827736
2019-01-19 13:00:00,1450.0,19.7,1,0.0,1,Weekend,13,2484.459721694709,599.539918582747,2553.1423220101724,559.0623039928532,2019-01-19,160.32315978456015,1,0,0.0,0.0,476.1021481958763,365.56280377175415,4.888070573448405,175.0,5,0,0.0,10.0,0.0,894.4371962282459
2019-01-19 14:00:00,1884.0,22.2,1,0.0,1,Weekend,14,2366.292031523548,556.2783975663209,2733.4411998389387,556.2783975663209,2019-01-19,238.24057450628368,1,0,0.0,0.0,476.1021481958763,404.61747784324314,7.263683819670812,350.0,5,0,0.0,10.0,0.0,1114.3825221567567
2019-01-19 15:00:00,1820.0,24.9,1,0.0,1,Weekend,15,2374.04437373122,0.0,2439.232552630094,0.0,2019-01-19,226.7504488330341,1,0,0.0,0.0,476.1021481958763,417.1207298513435,6.913362972301608,350.0,5,0,0.0,10.0,0.0,1037.8792701486564
2019-01-19 16:00:00,2136.0,26.8,1,0.0,1,Weekend,16,1945.882335711853,0.0,2049.608960092653,0.0,2019-01-19,283.48294434470375,1,0,0.0,0.0,476.1021481958763,446.03130862020345,8.643072156187046,350.0,100,15,0.0,173.54940151994936,0.0,1051.4192898598471
2019-01-19 17:00:00,1518.0,28.4,1,0.0,1,Weekend,17,2783.1392340524617,487.19055145056666,4002.524240085538,487.19055145056666,2019-01-19,172.53141831238779,1,0,0.0,0.0,476.1021481958763,421.12693259991056,5.260286473778183,175.0,5,0,0.0,10.0,0.0,906.8730674000894
2019-01-19 18:00:00,815.0,29.6,1,0.0,1,Weekend,18,2640.48983311535,423.1099711353011,3116.1358671464805,423.1099711353011,2019-01-19,46.319569120287255,0,0,0.0,0.0,476.1021481958763,389.1070205738198,1.4122309159570983,25.0,5,0,0.0,10.0,0.0,385.8929794261802
2019-01-19 19:00:00,856.0,30.0,1,0.0,1,Weekend,19,2091.020139863287,622.9558944029864,2091.020139863287,510.9799729363166,2019-01-19,53.680430879712745,1,0,0.0,0.0,476.1021481958763,393.77148467782933,1.6366552088029933,25.0,5,0,0.0,10.0,0.0,422.22851532217067
2019-01-19 20:00:00,2106.0,29.3,1,0.0,1,Weekend,20,2259.970952660083,0.0,2319.132489392752,0.0,2019-01-19,278.09694793536806,1,0,0.0,0.0,476.1021481958763,459.23831536374155,8.478859258982734,350.0,5,15,0.0,176.91059070367976,0.0,1099.8510939325788
2019-01-19 21:00:00,2198.0,27.7,0,0.0,1,Weekend,21,2640.5371333997573,0.0,3995.161051086374,0.0,2019-01-19,294.61400359066425,1,0,499.0,0.0,476.1021481958763,454.84124092174534,8.982445477075961,350.0,100,15,0.0,166.9923857404022,0.0,612.1663733378525
2019-01-19 22:00:00,2289.0,25.8,0,0.0,1,Weekend,22,3087.289563412557,202.12220384709,3087.289563412557,17.358260994333477,2019-01-19,310.951526032316,1,0,499.0,0.0,476.1021481958763,448.60307724442845,9.480557931929047,525.0,100,15,0.0,253.1496581986143,0.0,448.24726455695713
2019-01-19 23:00:00,2525.0,23.3,0,0.0,1,Weekend,23,2735.314151220612,0.0,3286.74058908676,0.0,2019-01-19,353.3213644524237,1,0,499.0,0.0,476.1021481958763,446.8715434956272,10.772366056602982,525.0,200,25,0.0,222.79228048780487,0.0,606.3361760165681
2019-01-20 00:00:00,2385.0,21.3,0,0.0,1,Weekend,0,0.0,0.0,0.0,0.0,2019-01-20,373.2142857142857,1,0,499.0,0.0,476.1021481958763,427.1701246486761,7.687019545953379,350.0,5,0,0.0,10.0,0.0,1093.8298753513238
2019-01-20 01:00:00,2079.0,19.6,0,0.0,1,Weekend,1,2275.6907886433983,546.275650614759,2656.140407796237,546.275650614759,2019-01-20,312.5,1,0,499.0,0.0,476.1021481958763,400.00686304616687,6.436499619817422,175.0,5,0,0.0,10.0,0.0,989.9931369538331
2019-01-20 02:00:00,2017.0,18.3,0,0.0,1,Weekend,2,2278.913085966916,649.5636134987237,2580.111824987601,586.5189965895438,2019-01-20,300.1984126984127,1,0,499.0,0.0,476.1021481958763,388.8164200036456,6.183126301450007,175.0,5,0,0.0,10.0,0.0,939.1835799963544
2019-01-20 03:00:00,2002.0,17.2,0,0.0,1,Weekend,3,1951.959032805789,538.0349691548513,2223.368300523058,538.0349691548513,2019-01-20,297.22222222222223,1,0,499.0,0.0,476.1021481958763,381.4344227721608,6.121826305070793,175.0,5,0,0.0,10.0,0.0,931.5655772278392
2019-01-20 04:00:00,1859.0,16.7,0,0.0,1,Weekend,4,0.0,477.73242403170747,0.0,214.7227882494363,2019-01-20,268.8492063492064,1,0,499.0,0.0,476.1021481958763,370.49280066512415,5.5374330062556245,175.0,5,0,0.0,10.0,0.0,799.5071993348758
2019-01-20 05:00:00,1538.0,16.0,0,0.0,1,Weekend,5,0.0,529.4039107769692,0.0,253.21497361388376,2019-01-20,205.15873015873015,1,0,499.0,0.0,476.1021481958763,348.4452232212718,4.225613083740454,25.0,5,0,0.0,10.0,0.0,650.5547767787282
2019-01-20 06:00:00,942.0,15.5,0,0.0,1,Weekend,6,0.0,472.22525914433135,0.0,283.77359852626705,2019-01-20,86.90476190476191,1,0,433.654761904762,0.0,476.1021481958763,312.2687017617314,1.789959894273036,25.0,5,0,0.0,10.0,0.0,156.07653633350662
2019-01-20 07:00:00,504.0,15.2,1,0.0,1,Weekend,7,0.0,379.8909778114837,0.0,375.5326897713613,2019-01-20,0.0,0,0,0.0,0.0,476.1021481958763,286.0840120472846,0.0,25.0,5,0,0.0,10.0,0.0,177.9159879527154
2019-01-20 08:00:00,874.0,15.1,1,0.0,1,Weekend,8,0.0,0.0,0.0,0.0,2019-01-20,73.4126984126984,1,0,0.0,0.0,476.1021481958763,306.10017080889713,1.5120665773539341,25.0,5,0,0.0,10.0,0.0,527.8998291911029
2019-01-20 09:00:00,909.0,15.2,1,0.0,1,Weekend,9,0.0,654.388092185472,0.0,654.388092185472,2019-01-20,80.35714285714286,1,0,0.0,0.0,476.1021481958763,308.6450147796555,1.6550999022387658,25.0,5,0,0.0,10.0,0.0,560.3549852203445
2019-01-20 10:00:00,965.631,14.9,1,0.0,1,Weekend,10,1935.9619214138245,93.50970382514652,1935.9619214138245,93.50970382514652,2019-01-20,91.59345238095239,1,0,0.0,0.0,476.1021481958763,310.01432838006144,1.8865319085688486,25.0,5,0,0.0,10.0,0.0,615.6166716199385
2019-01-20 11:00:00,1428.0,15.5,1,0.0,1,Weekend,11,0.0,372.6029510247444,0.0,11.097160998636753,2019-01-20,183.33333333333331,1,0,0.0,0.0,476.1021481958763,339.3419050405764,3.7760797769595538,25.0,5,0,0.0,10.0,0.0,1048.6580949594236
2019-01-20 12:00:00,1682.0,16.7,1,0.0,1,Weekend,12,2714.760506470405,0.0,2714.760506470405,0.0,2019-01-20,233.73015873015873,1,0,0.0,0.0,476.1021481958763,360.63280687838426,4.8140930489809035,175.0,5,0,0.0,10.0,0.0,1131.3671931216159
2019-01-20 13:00:00,1969.0,19.0,1,0.0,1,Weekend,13,2484.459721694709,599.539918582747,2553.1423220101724,559.0623039928532,2019-01-20,290.67460317460313,1,0,0.0,0.0,476.1021481958763,390.3084171802267,5.986966313036522,175.0,5,0,0.0,10.0,0.0,1388.6915828197734
2019-01-20 14:00:00,2468.0,22.2,1,0.0,1,Weekend,14,2366.292031523548,556.2783975663209,2733.4411998389387,556.2783975663209,2019-01-20,389.6825396825397,1,0,0.0,0.0,476.1021481958763,437.1498867215261,8.026212859251695,350.0,5,15,0.0,299.02022810590626,0.0,1361.8298851725676
2019-01-20 15:00:00,2003.0,25.6,1,0.0,1,Weekend,15,2374.04437373122,0.0,2439.232552630094,0.0,2019-01-20,297.42063492063494,1,0,0.0,0.0,476.1021481958763,431.48085451231384,6.125912971496074,175.0,5,0,0.0,10.0,0.0,1381.5191454876863
2019-01-20 16:00:00,2372.0,27.8,1,0.0,1,Weekend,16,1945.882335711853,0.0,2049.608960092653,0.0,2019-01-20,370.63492063492066,1,0,0.0,0.0,476.1021481958763,465.1292438549718,7.633892882424728,350.0,5,0,0.0,10.0,0.0,1541.8707561450283
2019-01-20 17:00:00,2807.0,28.9,1,0.0,1,Weekend,17,2783.1392340524617,487.19055145056666,4002.524240085538,487.19055145056666,2019-01-20,456.94444444444446,1,0,0.0,0.0,476.1021481958763,495.9078365126189,9.411592777421921,525.0,100,15,0.0,255.00465827181932,0.0,1416.0875052155618
2019-01-20 18:00:00,1405.0,29.7,1,0.0,1,Weekend,18,2640.48983311535,423.1099711353011,3116.1358671464805,423.1099711353011,2019-01-20,178.76984126984127,1,0,0.0,0.0,476.1021481958763,422.56879421486417,3.682086449178094,25.0,5,0,0.0,10.0,0.0,942.4312057851358
2019-01-20 19:00:00,995.0,29.5,1,0.0,1,Weekend,19,2091.020139863287,622.9558944029864,2091.020139863287,510.9799729363166,2019-01-20,97.42063492063492,1,0,0.0,0.0,476.1021481958763,398.5390052140731,2.0065532148129237,25.0,5,0,0.0,10.0,0.0,556.4609947859269
2019-01-20 20:00:00,760.683,29.1,1,0.0,1,Weekend,20,2259.970952660083,0.0,2319.132489392752,0.0,2019-01-20,50.92916666666667,1,0,0.0,0.0,476.1021481958763,383.1055895910173,1.048977798040378,25.0,5,0,0.0,10.0,0.0,337.5774104089827
2019-01-20 21:00:00,828.652,28.3,0,0.0,1,Weekend,21,2640.5371333997573,0.0,3995.161051086374,0.0,2019-01-20,64.41507936507938,1,0,321.43124603174607,0.0,476.1021481958763,382.1308614293462,1.326744428300296,25.0,5,0,0.0,10.0,0.0,85.08989253890775
2019-01-20 22:00:00,856.539,27.0,0,0.0,1,Weekend,22,3087.289563412557,202.12220384709,3087.289563412557,17.358260994333477,2019-01-20,69.94821428571429,1,0,349.0415892857143,0.0,476.1021481958763,375.9476797512808,1.4407092949021043,25.0,5,0,0.0,10.0,0.0,91.54973096300489
2019-01-20 23:00:00,916.317,24.8,0,0.0,1,Weekend,23,2735.314151220612,0.0,3286.74058908676,0.0,2019-01-20,81.80892857142858,1,0,408.22655357142867,0.0,476.1021481958763,366.18487467919215,1.685002040472546,25.0,5,0,0.0,10.0,0.0,101.90557174937919
2019-01-21 00:00:00,1501.0,21.8,0,0.0,1,Weekday,0,1992.713595686393,450.6224207366385,2100.185817832513,268.83605297845247,2019-01-21,270.7234664743482,1,0,499.0,431.09849967921286,476.1021481958763,380.90150032078714,5.559989155110578,175.0,5,0,0.0,10.0,0.0,0.0
2019-01-21 01:00:00,1094.0,20.2,0,0.0,1,Weekday,1,1992.331119893216,262.70844695083446,2052.030710424144,148.6837382469164,2019-01-21,170.20084765019118,1,0,499.0,0.0,476.1021481958763,348.70704226532644,3.4955036571067124,25.0,5,0,0.0,10.0,0.0,206.29295773467356
2019-01-21 02:00:00,1026.0,19.4,0,0.0,1,Weekday,2,0.0,385.70804698365504,0.0,220.4574161374592,2019-01-21,153.40591379259243,1,0,499.0,0.0,476.1021481958763,340.15800057151284,3.150577333115894,25.0,5,0,0.0,10.0,0.0,146.84199942848716
2019-01-21 03:00:00,989.0,18.7,0,0.0,1,Weekday,3,0.0,592.7998512972367,0.0,408.9011522226776,2019-01-21,144.26749389948725,1,0,499.0,0.0,476.1021481958763,333.9309781301132,2.962896833297361,25.0,5,0,0.0,10.0,0.0,116.0690218698868
2019-01-21 04:00:00,985.0,18.3,0,0.0,1,Weekday,4,0.0,487.6422807901968,0.0,270.25409274132346,2019-01-21,143.27955661374614,1,0,499.0,0.0,476.1021481958763,331.3276426707894,2.942607049533195,25.0,5,0,0.0,10.0,0.0,114.67235732921063
2019-01-21 05:00:00,912.0,17.9,0,0.0,1,Weekday,5,0.0,535.5636806595642,0.0,233.16381557059503,2019-01-21,125.24970114897104,1,0,499.0,0.0,476.1021481958763,324.88058082002465,2.57231849583717,25.0,5,0,0.0,10.0,0.0,48.11941917997535
2019-01-21 06:00:00,962.0,17.5,0,0.0,1,Weekday,6,0.0,464.0757808564036,0.0,200.23660122572352,2019-01-21,137.59891722073482,1,0,499.0,0.0,476.1021481958763,325.2853790583503,2.8259407928892424,25.0,5,0,0.0,10.0,0.0,97.71462094164963
2019-01-21 07:00:00,780.0,17.5,1,182.0,1,Weekday,7,0.0,546.913178607721,0.0,248.5360014848892,2019-01-21,92.64777071951472,1,0,182.0,0.0,476.1021481958763,315.14685437367996,1.9027556316197007,25.0,5,0,0.0,10.0,0.0,242.85314562632004
2019-01-21 08:00:00,676.0,17.3,1,0.0,1,Weekday,8,1838.22841268637,419.7606818641283,2089.515777831287,114.9074389222568,2019-01-21,66.96140129024609,1,0,0.0,0.0,476.1021481958763,308.1631563262357,1.3752212537513906,25.0,5,0,0.0,10.0,0.0,327.8368436737643
2019-01-21 09:00:00,2117.0,16.7,1,0.0,1,Weekday,9,1907.2179320458329,390.50999633884703,2119.3833629573587,174.7726435273927,2019-01-21,422.8658084784778,1,0,0.0,815.7842670843711,476.1021481958763,384.86499499833815,8.684615854792105,525.0,100,15,0.0,276.35073791729064,0.0,0.0
2019-01-21 10:00:00,1408.116,15.5,1,0.0,1,Weekday,10,2112.176158659505,587.2809423341229,2177.293893000245,300.92455714552904,2019-01-21,247.78257476215407,1,0,0.0,0.0,476.1021481958763,338.23424336568644,5.088840086322885,175.0,5,0,0.0,10.0,0.0,879.8817566343135
2019-01-21 11:00:00,1514.571,17.8,1,0.0,1,Weekday,11,2209.9049144261,404.92379663740746,2723.436044273825,348.7952796194152,2019-01-21,274.0752907005463,1,0,0.0,0.0,476.1021481958763,357.85238147415623,5.628827318976451,175.0,5,0,0.0,10.0,0.0,966.7186185258437
2019-01-21 12:00:00,1710.0,19.6,1,0.0,1,Weekday,12,1986.9416049147967,396.6768853352715,1991.1912764124063,396.6768853352715,2019-01-21,322.3431896543207,1,0,0.0,0.0,476.1021481958763,379.4512827788956,6.620130356788239,350.0,5,0,0.0,10.0,0.0,965.5487172211044
2019-01-21 13:00:00,1812.0,21.8,1,0.0,1,Weekday,13,2255.881830646836,0.0,2644.339193734809,0.0,2019-01-21,347.5355904407188,1,0,0.0,0.0,476.1021481958763,398.2261221720645,7.137519842774466,350.0,5,0,0.0,10.0,0.0,1048.7738778279354
2019-01-21 14:00:00,1583.0,24.7,1,0.0,1,Weekday,14,2298.603570407113,536.4525279925745,3159.3639714573283,536.4525279925745,2019-01-21,290.97618083204077,1,0,0.0,0.0,476.1021481958763,402.7281099189479,5.975929722275976,175.0,5,0,0.0,10.0,0.0,990.2718900810521
